Myrick, Sue Wilkins	0	Border security and unlawful immigration|Education|Education programs funding|Higher education|Student aid and college costs
Canseco, Francisco "Quico"	0	Government studies and investigations|Historic sites and heritage areas|Land transfers|Parks, recreation areas, trails|Public lands and natural resources|Texas
Conaway, K. Michael	0	Alternative and renewable resources|Climate change and greenhouse gases|Energy|Motor fuels|Public contracts and procurement
DeLauro, Rosa L.	0	Cancer|Health|Health information and medical records|Medical tests and diagnostic methods|Women's health
Faleomavaega, Eni F. H.	0	Administrative remedies|Evidence and witnesses|Executive agency funding and structure|Federal-Indian relations|Government information and archives|Indian social and development programs|Native Americans
Graves, Tom	0	Employee benefits and pensions|Housing finance and home ownership|Income tax exclusion|Taxation
Hastings, Alcee L.	0	Income tax rates|Taxation
Lungren, Daniel E.	0	American Samoa|Art, artists, authorship|Caribbean area|Congress|District of Columbia|Guam|Monuments and memorials|Northern Mariana Islands|Puerto Rico|U.S. Capitol|U.S. territories and protectorates|Virgin Islands
Neugebauer, Randy	0	Agricultural insurance|Agriculture and food
Norton, Eleanor Holmes	0	Administrative remedies|Bankruptcy|Congress|Congressional agencies|Congressional officers and employees|Employment discrimination and employee rights|Government Accountability Office (GAO)|Government employee pay, benefits, personnel management|Government information and archives|Judicial procedure and administration|Libraries and archives|Library of Congress|Worker safety and health
Pingree, Chellie	0	Aquaculture|Marine and coastal resources, fisheries|Marine and inland water transportation|Outdoor recreation|Public lands and natural resources|Water resources funding
Myrick, Sue Wilkins	0	Business records|Criminal justice information and records|Fraud offenses and financial crimes|Government information and archives|Social security and elderly assistance|Social welfare
Reed, Tom	0	Fruit and vegetables|Labor standards|Motor carriers|Transportation and public works|Transportation employees
Stutzman, Marlin A.	0	Accounting and auditing|Aging|Agricultural conservation and pollution|Agricultural education|Agricultural insurance|Agricultural marketing and promotion|Agricultural prices, subsidies, credit|Agricultural research|Agricultural trade|Agriculture and food|Air quality|Alternative and renewable resources|Chesapeake Bay|Consumer credit|Education programs funding|Employment and training programs|Energy efficiency and conservation|Energy research|Farmland|Food assistance and relief|Forests, forestry, trees|Fruit and vegetables|Government lending and loan guarantees|Government studies and investigations|Grain|Great Lakes|Higher education|Hunting and fishing|Land use and conservation|Livestock|Nutrition and diet|Public utilities and utility rates|Research administration and funding|Research and development|Rural conditions and development|Small business|Tariffs|User charges and fees|Water quality|Watersheds|Wetlands|Wildlife conservation and habitat protection
Turner, Michael R.	0	Administrative remedies|Department of Commerce|Foreign trade and international finance|Government information and archives|Government studies and investigations|Office of the U.S. Trade Representative|Trade agreements and negotiations|Trade restrictions
Young, Don	0	Arctic and polar regions|Marine and inland water transportation|Motor vehicles|Public contracts and procurement|Transportation and public works
Velazquez, Nydia M.	0	Education of the disadvantaged|Elementary and secondary education|Employment and training programs|Juvenile crime and gang violence|Labor and employment|National and community service|Vocational education|Youth employment and child labor
Coffman, Mike	0	Afghanistan|Asia|Congressional oversight|Food assistance and relief|Foreign aid and international relief|International affairs|International organizations and cooperation|Military assistance, sales, and agreements|Pakistan|Refugees, asylum, displaced persons|Sanctions|Terrorism
King, Peter T.	0	Accounting and auditing|Administrative law and regulatory procedures|Advanced technology and technological innovations|Advisory bodies|Area studies and international education|Arms control and nonproliferation|Border security and unlawful immigration|Congressional oversight|Criminal investigation, prosecution, interrogation|Department of Homeland Security|Disaster relief and insurance|Drug trafficking and controlled substances|Emergency communications systems|Emergency management|Emergency medical services and trauma care|Emergency planning and evacuation|Executive agency funding and structure|Firearms and explosives|Government employee pay, benefits, personnel management|Government information and archives|Government studies and investigations|Higher education|Homeland security|Infectious and parasitic diseases|Intelligence activities, surveillance, classified information|International exchange and broadcasting|Law enforcement administration and funding|Law enforcement officers|Mammals|Nuclear weapons|Public contracts and procurement|Public transit|Radioactive wastes and releases|Regional and metropolitan planning|Religion|Research administration and funding|Research and development|Rural conditions and development|Terrorism|Transportation programs funding|Transportation safety and security|Travel and tourism|Urban and suburban affairs and development|Visas and passports
Wittman, Robert J.	0	Animals|Art, artists, authorship|Birds|Hunting and fishing|Licensing and registrations|Postal service|Wildlife conservation and habitat protection
Farenthold, Blake	0	Administrative law and regulatory procedures|Educational facilities and institutions|Federal Communications Commission (FCC)|Government information and archives|Health facilities and institutions|Libraries and archives|Rural conditions and development|Science, technology, communications|Telecommunication rates and fees|Telephone and wireless communication
Lofgren, Zoe	0	Foreign labor|Immigration|Immigration status and procedures|Visas and passports
Myrick, Sue Wilkins	0	Border security and unlawful immigration|Business records|Foreign labor|Government information and archives|Social security and elderly assistance|Social welfare
Lofgren, Zoe	0	Area studies and international education|Higher education|Immigration|Immigration status and procedures|Language arts|Licensing and registrations|Visas and passports
Barrow, John	0	Appropriations|Congressional oversight|Government lending and loan guarantees|Government operations and politics|Public contracts and procurement
Hanna, Richard L.	0	Administrative law and regulatory procedures|Air quality|Congressional oversight|Department of Transportation|Environmental Protection Agency (EPA)|Environmental regulatory procedures|Environmental technology|Motor vehicles|Public contracts and procurement|Public transit|Roads and highways|Transportation and public works|Transportation programs funding
Tiberi, Patrick J.	0	Business investment and capital|Income tax credits|Income tax deductions|Taxation
Clay, Wm. Lacy	0	Advisory bodies|Congressional oversight|Government ethics and transparency, public corruption|Government information and archives|Government operations and politics|Government studies and investigations|Political parties and affiliation
Campbell, John	0	Disaster relief and insurance|Finance and financial sector|Government lending and loan guarantees|Natural disasters|State and local finance
Miller, George	0	Administrative law and regulatory procedures|Child care and development|Child health|Child safety and welfare|Civil actions and liability|Crimes against children|Criminal investigation, prosecution, interrogation|Criminal justice information and records|Department of Health and Human Services|Domestic violence and child abuse|Drug, alcohol, tobacco use|Emergency medical services and trauma care|Executive agency funding and structure|Families|Government information and archives|Government studies and investigations|Health facilities and institutions|Intergovernmental relations|Law enforcement administration and funding|Licensing and registrations|Mental health|State and local government operations
Posey, Bill	0	Congress|Government employee pay, benefits, personnel management|Members of Congress
Grimm, Michael G.	0	Bank accounts, deposits, capital|Banking and financial institutions regulation|Finance and financial sector|Securities
Baca, Joe	0	Executive agency funding and structure|Government corporations and government-sponsored enterprises|Housing and community development|Housing finance and home ownership|Securities
Smith, Lamar	0	Crime and law enforcement|Criminal investigation, prosecution, interrogation|Drug trafficking and controlled substances|Jurisdiction and venue
Bachmann, Michele	0	Abortion|Civil actions and liability|Health|Health information and medical records|Medical ethics|Medical tests and diagnostic methods|Sex and reproductive health|Women's health
Bilirakis, Gus M.	0	Arab-Israeli relations|Arms control and nonproliferation|Congressional oversight|Congressional tributes|Europe|Gaza Strip|Greece|International affairs|Israel|Middle East|Palestinians|Terrorism|Trade restrictions
Chu, Judy	0	Aquatic ecology|California|Government trust funds|Water quality|Water resources development|Water resources funding|Water use and supply|Watersheds
Davis, Susan A.	0	Federal appellate courts|Judicial review and appeals|Law|Military law|Military personnel and dependents|Supreme Court
DeLauro, Rosa L.	0	Child care and development|Child health|Families|Poverty and welfare assistance
Duncan, Jeff	0	Government operations and politics|Inflation and prices|Labor standards|Public contracts and procurement|Wages and earnings
Forbes, J. Randy	0	Budget deficits and national debt|Congress|Government employee pay, benefits, personnel management|Members of Congress
Garrett, Scott	0	Administrative law and regulatory procedures|Commerce|Consumer affairs|Marketing and advertising|Small business
Lofgren, Zoe	0	Advanced technology and technological innovations|Commerce|Congressional oversight|Manufacturing|Public-private cooperation|Technology transfer and commercialization
Norton, Eleanor Holmes	0	Disaster relief and insurance|District of Columbia|Income tax exclusion|Insurance industry and regulation|Life, casualty, property insurance|Taxation
Thornberry, Mac	0	Alternative dispute resolution, mediation, arbitration|Civil actions and liability|Evidence and witnesses|Government studies and investigations|Health care quality|Judges|Judicial procedure and administration|Law|Specialized courts|State and local courts
Speier, Jackie	0	Emergency management|Homeland security|Intelligence activities, surveillance, classified information|Intergovernmental relations|Law enforcement officers|Public transit|State and local government operations|Terrorism|Transportation safety and security
Welch, Peter	0	Drug, alcohol, tobacco use|Health|Health programs administration and funding|Homelessness and emergency shelter|Mental health
Young, Don	0	Food assistance and relief|Food industry and services|Income tax deductions|Income tax exclusion|Meat|Social work, volunteer service, charitable organizations|Taxation
McCarthy, Kevin	0	California|Congressional oversight|Government studies and investigations|Railroads|Transportation and public works|Transportation programs funding
Walz, Timothy J.	0	Administrative law and regulatory procedures|Advisory bodies|Civil actions and liability|Congressional oversight|Department of Health and Human Services|Education programs funding|Emergency medical services and trauma care|Executive agency funding and structure|Government information and archives|Government studies and investigations|Government trust funds|Health|Health care quality|Health information and medical records|Health personnel|Health programs administration and funding|Licensing and registrations|Medical education|Medical research|Medicare|Motor vehicles|Performance measurement|Tax administration and collection, taxpayers|Transportation safety and security
Bishop, Timothy H.	0	Buy American requirements|Environmental protection|Government information and archives|Government lending and loan guarantees|Government trust funds|Indian social and development programs|Tariffs|Trade agreements and negotiations|Water quality|Water resources funding|Water use and supply|Watersheds
Labrador, Raul R.	0	Administrative law and regulatory procedures|Administrative remedies|Department of Homeland Security|Department of Labor|Education of the disadvantaged|Education programs funding|Elementary and secondary education|Employment and training programs|Foreign labor|Higher education|Immigration|Immigration status and procedures|Minority education|Science and engineering education|Student aid and college costs|Teaching, teachers, curricula|User charges and fees|Visas and passports
Carney, John C., Jr.	0	Administrative remedies|Business investment and capital|Commerce|Department of Commerce|Government lending and loan guarantees|Small business
Graves, Sam	0	Elementary and secondary education|Income tax deductions|Preschool education|Taxation|Teaching, teachers, curricula
Price, David E.	0	Comprehensive health care|Health|Health care costs and insurance|Health care coverage and access
Thornberry, Mac	0	Administrative law and regulatory procedures|Administrative remedies|Department of Health and Human Services|Government information and archives|Health|Health information and medical records|Health personnel|Health programs administration and funding|Medicare|Right of privacy
Whitfield, Ed	0	Health|Health technology, devices, supplies|Home and outpatient care|Medicare|Prescription drugs|Solid waste and recycling
Woolsey, Lynn C.	0	Assault and harassment offenses|Crime victims|Domestic violence and child abuse|Employee leave|Family relationships|Government employee pay, benefits, personnel management|Labor and employment|Personnel records|Sex offenses
Keating, William R.	0	Private legislation
Keating, William R.	0	Private legislation
Thompson, Glenn	0	Education|Education of the disadvantaged|Education programs funding|Elementary and secondary education|Teaching, teachers, curricula|Vocational education
Franks, Trent	0	Arizona|Forests, forestry, trees|Land transfers|Land use and conservation|Mining|Parks, recreation areas, trails|Public lands and natural resources
Chaffetz, Jason	0	Administrative law and regulatory procedures|Bank accounts, deposits, capital|Consumer affairs|Consumer credit|Federal Reserve System|Finance and financial sector|User charges and fees
Neal, Richard E.	0	Corporate finance and management|Insurance industry and regulation|Life, casualty, property insurance|Tax administration and collection, taxpayers|Taxation
Crawford, Eric A. "Rick"	0	Administrative law and regulatory procedures|Agricultural conservation and pollution|Environmental Protection Agency (EPA)|Environmental protection|Environmental regulatory procedures|Oil and gas|Water quality
Poe, Ted	0	Administrative law and regulatory procedures|Executive Office of the President|Foreign aid and international relief|Government information and archives|International affairs|Multilateral development programs|Performance measurement
Markey, Edward J.	0	Private legislation
Broun, Paul C.	0	Border security and unlawful immigration|Civil actions and liability|Foreign labor|Government information and archives|Immigration|Internet and video services
Velazquez, Nydia M.	0	Cancer|Government information and archives|Health|Health information and medical records|Medical tests and diagnostic methods|Women's health
Alexander, Rodney	0	Administrative law and regulatory procedures|Department of Labor|Foreign labor|Labor and employment|Temporary and part-time employment|Wages and earnings
Brown, Corrine	0	Congressional elections|Elections, voting, political campaign regulation|Government operations and politics|Voting rights
Davis, Susan A.	0	Government information and archives|Housing and community development|Housing finance and home ownership
Davis, Danny K.	0	Academic performance and assessments|Child health|Drug, alcohol, tobacco use|Education|Education of the disadvantaged|Education programs funding|Elementary and secondary education|Higher education|Mental health|School administration|Social work, volunteer service, charitable organizations|Teaching, teachers, curricula
Dent, Charles W.	0	Citizenship and naturalization|Conflicts and wars|Immigration
Fortenberry, Jeff	0	Agricultural prices, subsidies, credit|Armed forces and national security|Business investment and capital|Government lending and loan guarantees|Small business|Veterans' education, employment, rehabilitation|Veterans' loans, housing, homeless programs|Veterans' pensions and compensation
Jones, Walter B., Jr.	0	Border security and unlawful immigration|Census and government statistics|Crime and law enforcement|Criminal justice information and records|Government information and archives|Law enforcement administration and funding|State and local government operations
Lee, Barbara	0	Child health|Education|Education of the disadvantaged|Education programs funding|Elementary and secondary education|Health personnel|Mental health|Social work, volunteer service, charitable organizations|Teaching, teachers, curricula
Baca, Joe	0	Fruit and vegetables|Income tax credits|Small business|Taxation
Murphy, Christopher S.	0	Child health|Child safety and welfare|Correctional facilities and imprisonment|Crime and law enforcement|Health programs administration and funding|Juvenile crime and gang violence|Law enforcement administration and funding|Mental health
Murphy, Christopher S.	0	Child health|Child safety and welfare|Correctional facilities and imprisonment|Crime and law enforcement|Detention of persons|Health programs administration and funding|Juvenile crime and gang violence|Law enforcement administration and funding|Mental health
Murphy, Christopher S.	0	Child health|Correctional facilities and imprisonment|Health|Juvenile crime and gang violence|Medicaid
Scalise, Steve	0	Administrative law and regulatory procedures|Department of Homeland Security|Emergency management|Homeland security|Marine and inland water transportation|Transportation employees|Transportation safety and security
Thompson, Bennie G.	0	Government employee pay, benefits, personnel management|Government operations and politics|Government trust funds|Postal service|Rural conditions and development|U.S. Postal Service
Young, Don	0	Academic performance and assessments|Education|Education of the disadvantaged|Elementary and secondary education|School administration
Garrett, Scott	0	Education programs funding|Elementary and secondary education|Income tax credits|Taxation
McGovern, James P.	0	Food assistance and relief|Income tax credits|Social work, volunteer service, charitable organizations|Taxation|Transportation costs
Woolsey, Lynn C.	0	Administrative law and regulatory procedures|Department of Labor|Employment discrimination and employee rights|Government information and archives|Government studies and investigations|Labor and employment|Labor standards|Performance measurement|Personnel records|Tax administration and collection, taxpayers|Unemployment|Wages and earnings
Womack, Steve	0	Sales and excise taxes|State and local taxation|Tax administration and collection, taxpayers|Taxation
Brady, Robert A.	0	Crime and law enforcement|Criminal procedure and sentencing|Members of Congress|Violent crime
Brady, Robert A.	0	Commemorative events and holidays|Currency|Finance and financial sector|Historic sites and heritage areas|Marine and inland water transportation|Military facilities and property|Military history
Young, Don	0	Administrative law and regulatory procedures|Congressional oversight|Congressional-executive branch relations|Government operations and politics
Young, Don	0	Alaska|Congressional tributes|Federal district courts|Government buildings, facilities, and property|Government operations and politics|Judges
Yarmuth, John A.	0	Corporate finance and management|Health|Health care costs and insurance
Johnson, Henry C. "Hank," Jr.	0	Administrative remedies|Buy American requirements|Commerce|Fraud offenses and financial crimes|Government information and archives|Public contracts and procurement|Small Business Administration|Small business|U.S. and foreign investments
Latta, Robert E.	0	Administrative law and regulatory procedures|Agricultural equipment and machinery|Air quality|Electric power generation and transmission|Environmental Protection Agency (EPA)|Environmental protection|Environmental regulatory procedures|Hazardous wastes and toxic substances|Public utilities and utility rates|Water use and supply
Doggett, Lloyd	0	Administrative law and regulatory procedures|Business records|Department of the Treasury|Drug, alcohol, tobacco use|Fraud offenses and financial crimes|Indian lands and resources rights|Law enforcement administration and funding|Licensing and registrations|Manufacturing|Retail and wholesale trades|Sales and excise taxes|Smuggling and trafficking|Tax administration and collection, taxpayers|Taxation
Dold, Robert J.	1	Child health|Currency|Finance and financial sector|Health programs administration and funding|Hereditary and development disorders|Medical research|Sex and reproductive health|Social work, volunteer service, charitable organizations
Dold, Robert J.	0	Africa|Argentina|Europe|Foreign and international banking|Foreign loans and debt|Government ethics and transparency, public corruption|International affairs|International organizations and cooperation|Latin America|Multilateral development programs|Public contracts and procurement
Capps, Lois	0	Cardiovascular and respiratory health|Child health|Education|Education programs funding|Elementary and secondary education|Emergency medical services and trauma care|Health programs administration and funding|Health promotion and preventive care|Health technology, devices, supplies
Braley, Bruce L.	0	Armed forces and national security|Civil actions and liability|Commemorative events and holidays|Employee leave|Employment discrimination and employee rights|Veterans' education, employment, rehabilitation|Veterans' organizations and recognition
Cicilline, David N.	0	Bank accounts, deposits, capital|Civil actions and liability|Consumer affairs|Finance and financial sector|Financial services and investments|Legal fees and court costs|User charges and fees
Cicilline, David N.	0	Historic sites and heritage areas|Industrial facilities|Lakes and rivers|Massachusetts|Parks, recreation areas, trails|Public lands and natural resources|Rhode Island
Costa, Jim	0	Armed forces and national security|Asia|Cemeteries and funerals|Conflicts and wars|Laos|Military personnel and dependents|Vietnam
Fincher, Stephen Lee	0	Drug trafficking and controlled substances|Drug, alcohol, tobacco use|Poverty and welfare assistance|Social welfare
Griffin, Tim	0	Administrative law and regulatory procedures|Competitiveness, trade promotion, trade deficits|Congressional oversight|Economic performance and conditions|Environmental regulatory procedures|Government operations and politics|Unemployment
Lewis, John	0	Civil actions and liability|Employment discrimination and employee rights|Income tax exclusion|Taxation|Wages and earnings
Lungren, Daniel E.	0	Bankruptcy|Criminal procedure and sentencing|Federal appellate courts|Federal district courts|Judges|Judicial procedure and administration|Law|Specialized courts
McMorris Rodgers, Cathy	0	Armed forces and national security|Congressional tributes|Health facilities and institutions|Military personnel and dependents|Veterans' medical care|Washington State
Neal, Richard E.	0	Cancer|Digestive and metabolic diseases|Health|Health care costs and insurance|Health care coverage and access|Health promotion and preventive care|Medical tests and diagnostic methods|Medicare|Surgery and anesthesia
Sensenbrenner, F. James, Jr.	0	Air quality|Alternative and renewable resources|Energy|Energy efficiency and conservation|Energy research|Environmental assessment, monitoring, research|Motor fuels|Motor vehicles|Research administration and funding|Research and development
Biggert, Judy	0	Child safety and welfare|Homelessness and emergency shelter|Housing and community development|Poverty and welfare assistance
Calvert, Ken	0	Aviation and airports|California|Military personnel and dependents|Monuments and memorials|Museums, exhibitions, cultural centers|Public lands and natural resources
Carnahan, Russ	0	Economic performance and conditions|Energy prices|Public transit|Transportation and public works|Transportation programs funding|Unemployment|Urban and suburban affairs and development
Waters, Maxine	0	Budget deficits and national debt|Congress|Congressional committees|Congressional operations and organization
Cummings, Elijah E.	0	Congressional oversight|Government information and archives|Marine and inland water transportation|Military readiness|Transportation and public works|Transportation safety and security|Worker safety and health
Bilbray, Brian P.	0	Administrative remedies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Health|Health technology, devices, supplies
Guthrie, Brett	0	Administrative law and regulatory procedures|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Government information and archives|Health|Public participation and lobbying
Paulsen, Erik	0	Administrative remedies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Government information and archives|Health|Health technology, devices, supplies
Burgess, Michael C.	0	Advisory bodies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Government ethics and transparency, public corruption|Health|Health technology, devices, supplies
Burgess, Michael C.	0	Administrative law and regulatory procedures|Administrative remedies|Advisory bodies|Alternative dispute resolution, mediation, arbitration|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Government information and archives|Health|Licensing and registrations|Marketing and advertising|Medical tests and diagnostic methods|User charges and fees
Shimkus, John	0	Administrative law and regulatory procedures|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Government information and archives|Health|Health technology, devices, supplies
Shimkus, John	0	Administrative law and regulatory procedures|Administrative remedies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Government ethics and transparency, public corruption|Government information and archives|Health|Health technology, devices, supplies|Medical ethics|Medical research|Research ethics
Cohen, Steve	0	Consumer credit|Employment discrimination and employee rights|Labor and employment|Personnel records
Cooper, Jim	0	Administrative law and regulatory procedures|Competitiveness, trade promotion, trade deficits|Department of Agriculture|Department of the Interior|Endangered and threatened species|Environmental protection|Government information and archives|Government studies and investigations|Horticulture and plants|Music|Trade restrictions
Bass, Charles F.	0	Administrative remedies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Health|Health technology, devices, supplies
Thornberry, Mac	0	Health|Health facilities and institutions|Hospital care|Medicare|Rural conditions and development
Fincher, Stephen Lee	0	Accounting and auditing|Corporate finance and management|Finance and financial sector|Financial services and investments|Securities|Small business
Rogers, Mike J.	0	Administrative law and regulatory procedures|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Health|Health technology, devices, supplies|Licensing and registrations
Castor, Kathy	0	Administrative law and regulatory procedures|Appropriations|Computer security and identity theft|Computers and information technology|Congressional oversight|Consumer credit|Correctional facilities and imprisonment|Crime prevention|Criminal investigation, prosecution, interrogation|Department of the Treasury|Executive agency funding and structure|Fraud offenses and financial crimes|Freedom of information|Government information and archives|Intergovernmental relations|Internal Revenue Service (IRS)|Tax administration and collection, taxpayers|Taxation
Benishek, Dan	0	Armed forces and national security|Department of Veterans Affairs|Executive agency funding and structure|Hearing, speech, and vision care|Veterans' medical care
Brown, Corrine	0	Government corporations and government-sponsored enterprises|Government lending and loan guarantees|Interest, dividends, interest rates|National Railroad Passenger Corporation (Amtrak)|Railroads|Transportation and public works|Transportation programs funding
Bucshon, Larry	0	Comprehensive health care|Health|Health care costs and insurance|Health information and medical records|Right of privacy
Chabot, Steve	0	Business investment and capital|Commerce|Government lending and loan guarantees|Securities|Small business
Conyers, John, Jr.	0	Crime and law enforcement|Employment discrimination and employee rights|Product safety and quality|Worker safety and health
Cravaack, Chip	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Military personnel and dependents|Minnesota|Postal service
DeLauro, Rosa L.	0	Buy American requirements|Educational facilities and institutions|Energy|Energy efficiency and conservation|Government buildings, facilities, and property|Government lending and loan guarantees|Health facilities and institutions|Industrial facilities|Residential rehabilitation and home repair|User charges and fees
Dicks, Norman D.	0	Parks, recreation areas, trails|Public lands and natural resources|Washington State|Wilderness and natural areas, wildlife refuges, wild rivers, habitats
Foxx, Virginia	0	Lakes and rivers|Outdoor recreation|Parks, recreation areas, trails|Sports and recreation facilities|User charges and fees|Water resources development|Water resources funding|Water storage
Higgins, Brian	0	Business investment and capital|Economic development|Financial services and investments|Income tax credits|Inflation and prices|Taxation
Kaptur, Marcy	0	Aging|Agricultural education|Agricultural marketing and promotion|Agricultural practices and innovations|Agricultural prices, subsidies, credit|Agricultural research|Agriculture and food|Community life and organization|Department of Agriculture|Economic development|Elementary and secondary education|Executive agency funding and structure|Food assistance and relief|Food supply, safety, and labeling|Fruit and vegetables|Government lending and loan guarantees|Land transfers|Nutrition and diet|Poverty and welfare assistance|Public contracts and procurement
Lee, Barbara	0	Employment and training programs|Government trust funds|Intergovernmental relations|Poverty and welfare assistance|Social welfare|State and local finance
LoBiondo, Frank A.	0	Land transfers|Licensing and registrations|Marine and coastal resources, fisheries|New Jersey|Oil and gas|Public lands and natural resources
Lynch, Stephen F.	0	Congressional oversight|Crime and law enforcement|Crime victims|Crimes against children|Criminal investigation, prosecution, interrogation|Criminal justice information and records|Drug trafficking and controlled substances|Evidence and witnesses|Government ethics and transparency, public corruption|Government liability|Judicial procedure and administration|Organized crime|Pornography
Markey, Edward J.	0	Administrative law and regulatory procedures|Department of the Interior|Energy|Energy efficiency and conservation|Energy revenues and royalties|Environmental assessment, monitoring, research|Oil and gas|Public lands and natural resources
Conyers, John, Jr.	0	Business ethics|Corporate finance and management|Crime and law enforcement|Criminal justice information and records|Government information and archives
McMorris Rodgers, Cathy	0	Africa|Asia|Australia|Canada|Drug safety, medical device, and laboratory regulation|Europe|European Union|Health|Health technology, devices, supplies|Israel|Japan|Middle East|New Zealand|Oceania|South Africa|Switzerland|Trade agreements and negotiations
Meehan, Patrick	0	Business investment and capital|Income tax deductions|Small business|Taxation
Owens, William L.	0	Foreign labor|Immigration|Immigration status and procedures|Livestock|Migrant, seasonal, agricultural labor|Visas and passports
Peters, Gary C.	0	Agriculture and food|Food assistance and relief|Motor vehicles|Poverty and welfare assistance|Transportation costs
Platts, Todd Russell	0	Employee benefits and pensions|Income tax exclusion|Taxation|Unemployment
Tipton, Scott  R.	0	Education programs funding|Elementary and secondary education|Energy revenues and royalties|Higher education|Mining|Public lands and natural resources
Walz, Timothy J.	0	Administrative law and regulatory procedures|Agricultural conservation and pollution|Agricultural education|Agricultural insurance|Agricultural prices, subsidies, credit|Agricultural research|Agriculture and food|Air quality|Department of Agriculture|Employment and training programs|Executive agency funding and structure|Farmland|Financial literacy|Government lending and loan guarantees|Rural conditions and development|Small business|Veterans' education, employment, rehabilitation|Veterans' loans, housing, homeless programs|Wetlands
Gowdy, Trey	1	Academic performance and assessments|District of Columbia|Education|Education of the disadvantaged|Elementary and secondary education|Teaching, teachers, curricula
Pascrell, Bill, Jr.	0	Alternative and renewable resources|Business investment and capital|Great Lakes|Income tax credits|Marine and coastal resources, fisheries|Taxation
Marino, Tom	0	Civil actions and liability|Computers and information technology|Health|Health care costs and insurance|Health care quality|Health facilities and institutions|Health information and medical records|Health personnel|Health technology, devices, supplies|Judicial procedure and administration|Medicaid|Medicare
Filner, Bob	0	Armed forces and national security|Department of Defense|Firearms and explosives|Law enforcement administration and funding|Law enforcement officers
Pascrell, Bill, Jr.	0	Consumer credit|Disability and paralysis|Finance and financial sector|Government information and archives|Higher education|Student aid and college costs
Kinzinger, Adam	0	Cardiovascular and respiratory health|Commerce|Congressional oversight|Consumer affairs|Diplomacy, foreign officials, Americans abroad|Government information and archives|Health care coverage and access|Internet and video services|Transportation safety and security|Travel and tourism
Stark, Fortney Pete	0	Air quality|Alternative and renewable resources|Climate change and greenhouse gases|Coal|Consumer affairs|Economic performance and conditions|Environmental assessment, monitoring, research|Government information and archives|Government studies and investigations|Government trust funds|Oil and gas|Sales and excise taxes|Taxation
Rehberg, Denny	0	Adoption and foster care|Appropriations|Budget deficits and national debt|Child health|Comprehensive health care|Health|Health care costs and insurance|Health care coverage and access|Health programs administration and funding|Income tax credits|Intergovernmental relations|Medicaid|Poverty and welfare assistance|State and local finance
Hartzler, Vicky	0	Dams and canals|Energy|Licensing and registrations|Marine and coastal resources, fisheries|Navigation, waterways, harbors
Denham, Jeff	0	Armed forces and national security|Government information and archives|Military personnel and dependents|Personnel records|Veterans' education, employment, rehabilitation|Veterans' loans, housing, homeless programs|Veterans' medical care|Veterans' pensions and compensation
Akin, W. Todd	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Military personnel and dependents|Missouri|Postal service
Akin, W. Todd	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Military personnel and dependents|Missouri|Postal service
Akin, W. Todd	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Military personnel and dependents|Missouri|Postal service
Andrews, Robert E.	0	Employee benefits and pensions|Health care costs and insurance|Income tax credits|Income tax deductions|Income tax exclusion|Labor and employment|Small business
Filner, Bob	0	Administrative remedies|Air quality|Diplomacy, foreign officials, Americans abroad|Environmental Protection Agency (EPA)|Environmental protection|Environmental regulatory procedures|International organizations and cooperation
Fudge, Marcia L.	0	Education|Education programs funding|Educational facilities and institutions|Fires|Higher education|Minority education
Kline, John	0	Dams and canals|Disaster relief and insurance|Emergency management|Floods and storm protection
Maloney, Carolyn B.	0	Civil rights and liberties, minority issues|Congressional tributes|Human rights|Religion
Smith, Christopher H.	0	Administrative law and regulatory procedures|Crimes against children|Criminal justice information and records|Executive agency funding and structure|Foreign aid and international relief|Government information and archives|Government studies and investigations|Human trafficking|International affairs|International law and treaties|Sex offenses|Travel and tourism|Visas and passports
Velazquez, Nydia M.	0	Administrative remedies|Building construction|Civil actions and liability|Congressional oversight|Department of Housing and Urban Development|Employee hiring|Employment and training programs|Executive agency funding and structure|Government information and archives|Housing and community development|Housing and community development funding|Low- and moderate-income housing|Minority and disadvantaged businesses|Performance measurement|Poverty and welfare assistance|Public contracts and procurement|Public housing|Residential rehabilitation and home repair|Small business
Broun, Paul C.	0	Afghanistan|Armed forces and national security|Asia|Iraq|Middle East|Military personnel and dependents|Veterans' pensions and compensation
