Lowenthal, Alan S.	0	Civil actions and liability|Congress|Congressional districts and representation|Federal district courts|Judicial procedure and administration|Legal fees and court costs|Political parties and affiliation|Public participation and lobbying|State and local courts|State and local government operations|Voting rights
Doggett, Lloyd	0	Adoption and foster care|Families
Rogers, Harold	0	Conflicts and wars|Government studies and investigations|Historic sites and heritage areas|Kentucky|Military history|Parks, recreation areas, trails|Public lands and natural resources|U.S. history
McMorris Rodgers, Cathy	0	Comprehensive health care|Consumer affairs|Health|Health care costs and insurance|Health care coverage and access|Health information and medical records|Health programs administration and funding|Insurance industry and regulation|Public contracts and procurement
Collins, Chris	0	Advanced technology and technological innovations|Commerce|Education programs funding|Government information and archives|Higher education|Performance measurement|Research administration and funding|Research and development|Small business|Technology transfer and commercialization
Cardenas, Tony	0	Academic performance and assessments|Computers and information technology|Education|Education of the disadvantaged|Education programs funding|Educational technology and distance education|Elementary and secondary education|Higher education|Licensing and registrations|Performance measurement|Science and engineering education|Teaching, teachers, curricula
Schakowsky, Janice D.	0	Administrative law and regulatory procedures|Environmental Protection Agency (EPA)|Environmental assessment, monitoring, research|Environmental protection|Environmental regulatory procedures|Government information and archives|Hazardous wastes and toxic substances|Oil and gas|Water quality
Chaffetz, Jason	0	Correctional facilities and imprisonment|Crime and law enforcement|Department of Justice|Executive agency funding and structure
Chaffetz, Jason	0	Drug safety, medical device, and laboratory regulation|Health|Prescription drugs|Product development and innovation
Bonamici, Suzanne	0	Health|Health personnel|Medicaid
Fitzpatrick, Michael G.	0	Alternative and renewable resources|Electric power generation and transmission|Income tax credits|Taxation
Lipinski, Daniel	0	Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Sales and excise taxes|Taxation
McGovern, James P.	0	Advisory bodies|Armed forces and national security|Congressional oversight|Educational facilities and institutions|Government studies and investigations|Higher education|Human rights|Latin America|Military assistance, sales, and agreements|Military education and training|Military personnel and dependents|Teaching, teachers, curricula
Rohrabacher, Dana	0	Congressional elections|Congressional operations and organization|District of Columbia|Elections, voting, political campaign regulation|Government operations and politics|Maryland|Members of Congress|Political representation|Voting rights
Doggett, Lloyd	0	Administrative law and regulatory procedures|Business records|Department of the Treasury|Drug, alcohol, tobacco use|Fraud offenses and financial crimes|Indian lands and resources rights|Law enforcement administration and funding|Licensing and registrations|Manufacturing|Retail and wholesale trades|Sales and excise taxes|Smuggling and trafficking|Tax administration and collection, taxpayers|Taxation
Daines, Steve	0	Federal-Indian relations|Indian lands and resources rights|Indian social and development programs|Land transfers|Montana|Native Americans
Sensenbrenner, F. James, Jr.	0	State and local taxation|Taxation
Olson, Pete	0	Abortion|Congressional oversight|Government information and archives|Health|Medicaid|State and local government operations
Reed, Tom	0	Housing finance and home ownership|Income tax exclusion|Taxation
Reed, Tom	0	Comprehensive health care|Employee benefits and pensions|Health|Health care costs and insurance|Health care coverage and access
Reed, Tom	0	Advanced technology and technological innovations|Commerce|Competitiveness, trade promotion, trade deficits|Department of Commerce|Executive agency funding and structure|Government trust funds|Manufacturing|Technology transfer and commercialization
McCaul, Michael T.	0	Administrative law and regulatory procedures|Government information and archives|Government operations and politics
Ellison, Keith	0	Alternative dispute resolution, mediation, arbitration|Civil actions and liability|Consumer affairs|Finance and financial sector|Financial services and investments|Securities
Ellison, Keith	0	Administrative law and regulatory procedures|Administrative remedies|Crime and law enforcement|Criminal justice information and records|Department of Justice|Employee hiring|Government employee pay, benefits, personnel management|Government information and archives|Transportation employees|Transportation safety and security
Terry, Lee	0	Birds|Canada|Endangered and threatened species|Energy|Energy storage, supplies, demand|Environmental assessment, monitoring, research|Federal appellate courts|Historic sites and heritage areas|Insects|Judicial review and appeals|Jurisdiction and venue|Land use and conservation|Licensing and registrations|Nebraska|Oil and gas|Pipelines|Water quality|Wildlife conservation and habitat protection
Velazquez, Nydia M.	0	Agricultural practices and innovations|Alternative and renewable resources|Business investment and capital|Commerce|Computers and information technology|Corporate finance and management|Digital media|Environmental technology|Financial services and investments|Government trust funds|Health technology, devices, supplies|Income tax credits|Manufacturing|Military procurement, research, weapons development|Public-private cooperation|Securities|Small business
Sherman, Brad	0	Criminal justice information and records|Fraud offenses and financial crimes|Homeland security|Immigration|International law and treaties|International organizations and cooperation|Israel|Middle East|Terrorism|Visas and passports
Aderholt, Robert B.	0	Employee hiring|Foreign labor|Immigration|Rural conditions and development|U.S. and foreign investments|Visas and passports
Andrews, Robert E.	0	Agriculture and food|Business records|Computers and information technology|Government information and archives|Hazardous wastes and toxic substances|Pest management
Barr, Andy	0	Economics and public finance|Federal Reserve System|Government lending and loan guarantees|State and local finance
Beatty, Joyce	0	Government lending and loan guarantees|Housing and community development|Housing finance and home ownership|Housing supply and affordability|Low- and moderate-income housing|Small business
Bera, Ami	0	Computers and information technology|Congressional oversight|Customs enforcement|Foreign trade and international finance|Government information and archives|Government studies and investigations
Burgess, Michael C.	0	Consumer affairs|Drug safety, medical device, and laboratory regulation|Health|Health technology, devices, supplies|Medical research|Product safety and quality
Calvert, Ken	0	Arizona|California|Land transfers|Public lands and natural resources|Wilderness and natural areas, wildlife refuges, wild rivers, habitats
Calvert, Ken	0	Armed forces and national security|Employee hiring|Employment and training programs|Licensing and registrations|State and local government operations|Veterans' education, employment, rehabilitation
Capps, Lois	0	California|Forests, forestry, trees|Land transfers|Public lands and natural resources
Capuano, Michael E.	0	Administrative law and regulatory procedures|Banking and financial institutions regulation|Commodities markets|Commodity Futures Trading Commission|Congressional oversight|Consumer affairs|Finance and financial sector|Financial services and investments|Government corporations and government-sponsored enterprises|Government studies and investigations|User charges and fees
Wolf, Frank R.	0	Afghanistan|Africa|Asia|Department of State|Diplomacy, foreign officials, Americans abroad|Egypt|Executive agency funding and structure|Federal officials|Human rights|International affairs|Iran|Iraq|Middle East|Pakistan|Religion
Capuano, Michael E.	0	Accounting and auditing|Banking and financial institutions regulation|Finance and financial sector|Financial services and investments|Securities|Securities and Exchange Commission (SEC)
Capuano, Michael E.	0	Accounting and auditing|Administrative law and regulatory procedures|Corporate finance and management|Finance and financial sector|Financial services and investments|Securities|Securities and Exchange Commission (SEC)
Capuano, Michael E.	0	Banking and financial institutions regulation|Commodities markets|Commodity Futures Trading Commission|Executive agency funding and structure|Finance and financial sector|Financial services and investments|Securities|Securities and Exchange Commission (SEC)|User charges and fees
Cassidy, Bill	0	Administrative law and regulatory procedures|Advisory bodies|Congressional operations and organization|Disaster relief and insurance|Federal Emergency Management Agency (FEMA)|Finance and financial sector|Floods and storm protection|Government information and archives|Life, casualty, property insurance|Residential rehabilitation and home repair
Cohen, Steve	0	Crime and law enforcement|Criminal justice information and records|Criminal procedure and sentencing|Drug, alcohol, tobacco use|Government information and archives|Intergovernmental relations|Law enforcement administration and funding|State and local finance
Cohen, Steve	0	Business investment and capital|Employee hiring|Food industry and services|Fruit and vegetables|Income tax credits|Retail and wholesale trades|Taxation|Wages and earnings
Cohen, Steve	0	Employment and training programs|Income tax deductions|Labor and employment|Oil and gas|Trade adjustment assistance|Unemployment|Urban and suburban affairs and development
Cook, Paul	0	Alternative and renewable resources|Budget deficits and national debt|Income tax credits|Oil and gas|Strategic materials and reserves|Taxation
Davis, Danny K.	0	Crime prevention|Criminal justice information and records|Education programs funding|Elementary and secondary education|Firearms and explosives|Inflation and prices|Juvenile crime and gang violence|Law enforcement administration and funding|Manufacturing|Research administration and funding|Retail and wholesale trades|Sales and excise taxes|Taxation|Violent crime
DeLauro, Rosa L.	0	Administrative law and regulatory procedures|Advisory bodies|Congressional oversight|Consumer affairs|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Food and Drug Administration (FDA)|Fraud offenses and financial crimes|Government information and archives|Government studies and investigations|Health|Health information and medical records|Licensing and registrations|Medicaid|Medicare|Prescription drugs|State and local government operations|Veterans' medical care
Wolf, Frank R.	0	Aviation and airports|Department of Transportation|District of Columbia|Executive agency funding and structure|Federal officials|Government studies and investigations|Maryland|Transportation and public works|Virginia
Dent, Charles W.	0	Administrative law and regulatory procedures|Department of Health and Human Services|Department of Labor|Disability and health-based discrimination|Employee benefits and pensions|Health|Health care costs and insurance|Health care coverage and access|Health technology, devices, supplies|Insurance industry and regulation
Fincher, Stephen Lee	0	Civil actions and liability|Department of the Treasury|Employee performance|Government employee pay, benefits, personnel management|Government ethics and transparency, public corruption|Internal Revenue Service (IRS)|Tax administration and collection, taxpayers|Taxation
Fortenberry, Jeff	0	California|Colorado|Delaware|District of Columbia|Illinois|Indiana|Iowa|Kansas|Kentucky|Land use and conservation|Maryland|Missouri|Nebraska|Nevada|Ohio|Parks, recreation areas, trails|Public lands and natural resources|Social work, volunteer service, charitable organizations|Utah|West Virginia
Gardner, Cory	0	Business investment and capital|Corporate finance and management|Farmland|Financial services and investments|Land transfers|Securities|Tax-exempt organizations|Taxation|Water use and supply
Gerlach, Jim	0	Computer security and identity theft|Congressional oversight|Fraud offenses and financial crimes|Health|Health care quality|Medicare
Gibson, Christopher P.	0	Disaster relief and insurance|Income tax credits|Low- and moderate-income housing|Natural disasters|Taxation
Gohmert, Louie	0	Appropriations|Armed forces and national security|Coast guard|Defense spending|Department of Defense|Department of Homeland Security|Executive agency funding and structure|Military personnel and dependents|Wages and earnings
Gosar, Paul A.	1	Arizona|Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Members of Congress|Postal service|Senate
Heck, Joseph J.	0	Education programs funding|Employment and training programs|Labor and employment|Vocational and technical education
Hurt, Robert	0	Administrative law and regulatory procedures|Banking and financial institutions regulation|Finance and financial sector|Financial services and investments|Higher education|Securities and Exchange Commission (SEC)|Student aid and college costs|Tax-exempt organizations
Bilirakis, Gus M.	0	Armed forces and national security|Disability and paralysis|Veterans' pensions and compensation
Kind, Ron	0	Air quality|Alternative and renewable resources|Government employee pay, benefits, personnel management|Government information and archives|Income tax credits|Income tax deductions|Income tax exclusion|Indian social and development programs|Native Americans|Public utilities and utility rates|Sales and excise taxes|Securities|Separation, divorce, custody, support|Social work, volunteer service, charitable organizations|State and local finance|Tax administration and collection, taxpayers|Tax-exempt organizations
Langevin, James R.	0	Congressional oversight|Consumer credit|Government corporations and government-sponsored enterprises|Housing and community development|Housing finance and home ownership|Legal fees and court costs
Langevin, James R.	0	Administrative law and regulatory procedures|Advanced technology and technological innovations|Computer security and identity theft|Computers and information technology|Executive Office of the President|Executive agency funding and structure|Government information and archives|Government operations and politics|Intelligence activities, surveillance, classified information|Internet and video services|Performance measurement|Public contracts and procurement|Public-private cooperation|Research and development|Technology assessment
Latta, Robert E.	0	Administrative law and regulatory procedures|Air quality|Alaska|Alternative and renewable resources|Arctic and polar regions|Climate change and greenhouse gases|Department of the Interior|Disaster relief and insurance|Education programs funding|Emergency planning and evacuation|Energy|Energy efficiency and conservation|Energy revenues and royalties|Environmental Protection Agency (EPA)|Environmental assessment, monitoring, research|Environmental regulatory procedures|Executive agency funding and structure|Federal-Indian relations|Floods and storm protection|General public lands matters|Higher education|Historic sites and heritage areas|Indian claims|Indian lands and resources rights|Industrial facilities|Infrastructure development|Intergovernmental relations|Judicial procedure and administration|Judicial review and appeals|Jurisdiction and venue|Land transfers|Legal fees and court costs|Licensing and registrations|Marine and coastal resources, fisheries|Motor fuels|State and local finance|State and local taxation|Student aid and college costs|Transportation programs funding|Water resources development|Wilderness and natural areas, wildlife refuges, wild rivers, habitats|Wildlife conservation and habitat protection
Loebsack, David	0	Atmospheric science and weather|Department of Commerce|Emergency management|Environmental assessment, monitoring, research|Executive agency funding and structure|Floods and storm protection|Government information and archives|Higher education|Hydrology and hydrography|Intergovernmental relations|Policy sciences|Public-private cooperation|Research administration and funding|Social sciences and history|State and local government operations
Lofgren, Zoe	0	Armed forces and national security|Business records|Civil actions and liability|Consumer credit|Government information and archives|Intelligence activities, surveillance, classified information|Internet and video services|Telephone and wireless communication
Luetkemeyer, Blaine	0	Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Federal Reserve System|Finance and financial sector|Financial services and investments
Lummis, Cynthia M.	0	Administrative remedies|Government liability|Inflation and prices|Judicial procedure and administration|Judicial review and appeals|Law|Legal fees and court costs|Tax-exempt organizations
McCarthy, Kevin	0	Administrative law and regulatory procedures|Congressional oversight|Department of Transportation|Government studies and investigations|Licensing and registrations|Science, technology, communications|Space flight and exploration|Spacecraft and satellites
McDermott, Jim	0	Budget deficits and national debt|Government information and archives|Tax administration and collection, taxpayers|Taxation
Wolf, Frank R.	0	Aviation and airports|District of Columbia|Intergovernmental relations|Maryland|State and local government operations|Transportation and public works|Virginia
Michaud, Michael H.	0	Railroads|Transportation and public works|Transportation employees
Murphy, Tim	0	Criminal investigation, prosecution, interrogation|Department of the Treasury|Government employee pay, benefits, personnel management|Government ethics and transparency, public corruption|Health information and medical records|Internal Revenue Service (IRS)|Right of privacy|Tax administration and collection, taxpayers|Taxation
Murphy, Tim	0	Administrative law and regulatory procedures|Air quality|Climate change and greenhouse gases|Environmental assessment, monitoring, research|Government operations and politics|Government studies and investigations
Nunes, Devin	1	Accounting and auditing|Advisory bodies|Federal-Indian relations|Income tax exclusion|Indian social and development programs|Tax administration and collection, taxpayers|Taxation
Nunnelee, Alan	1	Land transfers|Mississippi|Navigation, waterways, harbors|Public lands and natural resources
O'Rourke, Beto	0	Armed forces and national security|Health information and medical records|Medical tests and diagnostic methods|Military medicine|Military personnel and dependents
Pallone, Frank, Jr.	0	Employee benefits and pensions|Health care costs and insurance|Income tax credits|Small business|Taxation|Wages and earnings
Pocan, Mark	0	Education|Government lending and loan guarantees|Higher education|Interest, dividends, interest rates|Student aid and college costs
Reed, Tom	0	Congressional oversight|Government studies and investigations|Roads and highways|Transportation and public works|Transportation programs funding
Rooney, Thomas J.	0	Arkansas|Armed forces and national security|Crime victims|Military personnel and dependents|State and local government operations|Terrorism|Texas|Veterans' pensions and compensation
Yarmuth, John A.	0	Area studies and international education|Athletes|Congressional tributes|Diplomacy, foreign officials, Americans abroad|Education programs funding|International affairs|International organizations and cooperation
Sanchez, Linda T.	0	Administrative law and regulatory procedures|Department of Health and Human Services|Marriage and family status|Social Security Administration|Social security and elderly assistance|Social welfare
Sanford, Mark	0	Energy|General public lands matters|Marine and coastal resources, fisheries|Oil and gas|State and local government operations
Schweikert, David	0	Administrative remedies|Budget deficits and national debt|Congressional oversight|Department of Housing and Urban Development|Economics and public finance|Government buildings, facilities, and property|Government employee pay, benefits, personnel management|Government information and archives|Government lending and loan guarantees|Government studies and investigations|Government trust funds|Homelessness and emergency shelter|Housing finance and home ownership|Interest, dividends, interest rates|Land transfers|Members of Congress|Securities|Social security and elderly assistance
Sinema, Kyrsten	0	Armed forces and national security|Department of Veterans Affairs|Education programs funding|Government employee pay, benefits, personnel management|Health personnel|Medical education|Student aid and college costs|Veterans' medical care
Smith, Christopher H.	0	Child care and development|Child health|Education programs funding|Foreign aid and international relief|Health personnel|Health programs administration and funding|Hereditary and development disorders|International affairs|Neurological disorders|Special education|Teaching, teachers, curricula|World health
Southerland, Steve II	0	Agriculture and food|Employment and training programs|Food assistance and relief|Government information and archives|Intergovernmental relations|Performance measurement|Poverty and welfare assistance|State and local government operations|Wages and earnings
Takano, Mark	0	Afghanistan|Armed forces and national security|Asia|Conflicts and wars|Higher education|Iraq|Middle East|Performance measurement|Veterans' education, employment, rehabilitation
Tonko, Paul	0	Energy efficiency and conservation|Hybrid, electric, and advanced technology vehicles|Income tax credits|Taxation
Valadao, David G.	0	California|Federal district courts|Judges|Law
Whitfield, Ed	0	Accounting and auditing|Appropriations|Budget deficits and national debt|Budget process|Congressional committees|Congressional oversight|Economics and public finance|Government studies and investigations|House Committee on the Budget|Legislative rules and procedure|Senate Committee on the Budget
Lipinski, Daniel	0	Private legislation
Williams, Roger	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Military personnel and dependents|Postal service|Texas
Wilson, Frederica S.	0	Elementary and secondary education|Employment and training programs|Indian social and development programs|Labor and employment|Land use and conservation|National and community service|Youth employment and child labor
Wittman, Robert J.	0	Adoption and foster care|Family planning and birth control|Government information and archives|Health|Health programs administration and funding|Public contracts and procurement
Wittman, Robert J.	0	Administrative law and regulatory procedures|Congressional oversight|Department of Commerce|Fishes|Government information and archives|Government studies and investigations|Hunting and fishing|Licensing and registrations|Marine and coastal resources, fisheries|Public lands and natural resources|User charges and fees
Johnson, Eddie Bernice	0	Advisory bodies|Criminal investigation, prosecution, interrogation|Department of Commerce|Department of Justice|Evidence and witnesses|Executive agency funding and structure|National Science Foundation|Performance measurement|Research administration and funding|Science, technology, communications
Garrett, Scott	0	Armed forces and national security|Congressional oversight|Congressional-executive branch relations|Military operations and strategy|War and emergency powers
Cotton, Tom	0	Comprehensive health care|Congressional officers and employees|Government employee pay, benefits, personnel management|Health|Health care costs and insurance|Health care coverage and access|Members of Congress
Capito, Shelley Moore	0	Comprehensive health care|Government employee pay, benefits, personnel management|Health|Health care costs and insurance|Health care coverage and access|Members of Congress
Benishek, Dan	0	Federal-Indian relations|Indian claims|Michigan|Native Americans
Conyers, John, Jr.	0	Crime and law enforcement|Crime prevention|Criminal investigation, prosecution, interrogation|Law enforcement administration and funding|Law enforcement officers|Lawyers and legal services
Rogers, Mike J.	1	Administrative law and regulatory procedures|Advanced technology and technological innovations|Advisory bodies|Chemical and biological weapons|Child health|Congressional oversight|Department of Health and Human Services|Department of Veterans Affairs|Drug safety, medical device, and laboratory regulation|Emergency medical services and trauma care|Emergency planning and evacuation|Executive agency funding and structure|Food and Drug Administration (FDA)|Government employee pay, benefits, personnel management|Government information and archives|Government studies and investigations|Health|Health facilities and institutions|Health information and medical records|Health personnel|Health programs administration and funding|Home and outpatient care|Hospital care|Immunology and vaccination|Infectious and parasitic diseases|Manufacturing|Medical education|Medical research|Medical tests and diagnostic methods|Nuclear weapons|Prescription drugs|Radioactive wastes and releases|Research administration and funding|Research and development|Social work, volunteer service, charitable organizations|Strategic materials and reserves|Terrorism|Veterans' medical care
Fitzpatrick, Michael G.	0	Armed forces and national security|Business records|Criminal investigation, prosecution, interrogation|Criminal procedure and sentencing|Department of Justice|Evidence and witnesses|Executive agency funding and structure|Federal Bureau of Investigation (FBI)|Intelligence activities, surveillance, classified information|Judicial procedure and administration|Law enforcement administration and funding|Terrorism
Gingrey, Phil	0	Comprehensive health care|Congressional officers and employees|Government employee pay, benefits, personnel management|Health|Health care costs and insurance|Health care coverage and access|Members of Congress
Kildee, Daniel T.	0	Agriculture and food|Food assistance and relief|Fruit and vegetables|Nutrition and diet|Poverty and welfare assistance
Roe, David P.	0	Agriculture and food|Food assistance and relief|Nutrition and diet|Poverty and welfare assistance
Fincher, Stephen Lee	0	Criminal investigation, prosecution, interrogation|Government studies and investigations|State and local government operations|Tax administration and collection, taxpayers|Taxation
Rush, Bobby L.	0	Government studies and investigations|Historic sites and heritage areas|Illinois|Public lands and natural resources|Racial and ethnic relations|Urban and suburban affairs and development
DeSantis, Ron	0	Congressional committees|Congressional leadership|Congressional officers and employees|Federal officials|Government employee pay, benefits, personnel management|Government operations and politics|Health care costs and insurance|Health care coverage and access|Presidents and presidential powers
Nunes, Devin	0	Computers and information technology|Health|Health information and medical records|Health personnel|Health technology, devices, supplies|Internet and video services|Medicare
Smith, Adam	0	Employee benefits and pensions|Health|Health care costs and insurance|Medicare
Pastor, Ed	0	Private legislation
Hultgren, Randy	0	Appropriations|Budget process|Congress|Government employee pay, benefits, personnel management|Members of Congress
Shuster, Bill	1	Administrative law and regulatory procedures|Administrative remedies|Advanced technology and technological innovations|Advisory bodies|Agricultural conservation and pollution|Alabama|Alaska|Alternative and renewable resources|American Samoa|Aquaculture|Aquatic ecology|Arctic Ocean|Arctic and polar regions|Arkansas|Army Corps of Engineers|Atmospheric science and weather|Birds|Buy American requirements|California|Chesapeake Bay|Climate change and greenhouse gases|Colorado|Congressional oversight|Congressional tributes|Connecticut|Dams and canals|Delaware|Department of Defense|Disaster relief and insurance|Economic performance and conditions|Electric power generation and transmission|Emergency planning and evacuation|Environmental assessment, monitoring, research|Environmental technology|Executive agency funding and structure|Farmland|Federal-Indian relations|Fishes|Floods and storm protection|Florida|Georgia|Government information and archives|Government lending and loan guarantees|Government studies and investigations|Government trust funds|Great Lakes|Guam|Hawaii|Hazardous wastes and toxic substances|Hunting and fishing|Idaho|Illinois|Income tax exclusion|Indian lands and resources rights|Indiana|Infrastructure development|Intergovernmental relations|International organizations and cooperation|Iowa|Kansas|Kentucky|Lakes and rivers|Land transfers|Land use and conservation|Legislative rules and procedure|Licensing and registrations|Louisiana|Maine|Marine and coastal resources, fisheries|Marine and inland water transportation|Marine pollution|Maryland|Massachusetts|Materials|Metals|Minnesota|Mississippi|Mississippi River|Missouri|Missouri River|Montana|Natural disasters|Navigation, waterways, harbors|Nebraska|Nevada|New Hampshire|New Jersey|New Mexico|New York State|North Carolina|North Dakota|Northern Mariana Islands|Oklahoma|Oregon|Outdoor recreation|Parks, recreation areas, trails|Public contracts and procurement|Public participation and lobbying|Public-private cooperation|Puerto Rico|Rhode Island|Rural conditions and development|Sales and excise taxes|Securities|Social work, volunteer service, charitable organizations|Solid waste and recycling|South Dakota|State and local government operations|Tax administration and collection, taxpayers|Texas|User charges and fees|Utah|Virgin Islands|Virginia|Washington State|Water quality|Water resources development|Water resources funding|Water storage|Water use and supply|Watersheds|Wetlands|Wildlife conservation and habitat protection|Wisconsin|Wyoming
Walberg, Tim	0	Crime and law enforcement|Crime victims|Crimes against children|Human trafficking|Law enforcement administration and funding
Poe, Ted	0	Africa|Congressional oversight|Immigration status and procedures|International affairs|Libya|Terrorism|Visas and passports
Simpson, Michael K.	0	Idaho|Motor carriers|Motor vehicles|Transportation and public works|Transportation safety and security
Pascrell, Bill, Jr.	0	Alternative and renewable resources|Income tax credits|Manufacturing|Materials|Taxation
Lipinski, Daniel	1	Congressional tributes|Government buildings, facilities, and property|Government operations and politics|Illinois|Postal service
Goodlatte, Bob	0	Intergovernmental relations|Internet and video services|Sales and excise taxes|State and local taxation|Taxation
Roe, David P.	0	Armed forces and national security|Congressional oversight|Department of Veterans Affairs|Government employee pay, benefits, personnel management|Government ethics and transparency, public corruption|Public contracts and procurement
Waters, Maxine	0	Crime and law enforcement|Criminal investigation, prosecution, interrogation|Criminal procedure and sentencing|Drug trafficking and controlled substances
Griffith, H. Morgan	0	Administrative law and regulatory procedures|Advisory bodies|Business records|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Fraud offenses and financial crimes|Government information and archives|Health|Health care quality|Health information and medical records|Licensing and registrations|Prescription drugs|Retail and wholesale trades|Small business|User charges and fees
Hultgren, Randy	0	Administrative law and regulatory procedures|Administrative remedies|Congressional oversight|Government operations and politics|Government studies and investigations|Judicial review and appeals
Cartwright, Matt	0	Adult day care|Aging|Congressional oversight|Consumer credit|Crime prevention|Crime victims|Digestive and metabolic diseases|Health|Health programs administration and funding|Health promotion and preventive care|Home and outpatient care|Law enforcement administration and funding|Long-term, rehabilitative, and terminal care|Medicaid|Medical tests and diagnostic methods|Medicare
Lance, Leonard	0	Administrative law and regulatory procedures|Administrative remedies|Advisory bodies|Department of Health and Human Services|Drug safety, medical device, and laboratory regulation|Drug therapy|Executive agency funding and structure|Food and Drug Administration (FDA)|Government studies and investigations|Health|Intellectual property|Medical research|Medical tests and diagnostic methods|Medicare|Prescription drugs
Guthrie, Brett	1	Accounting and auditing|Adoption and foster care|Business expenses|Child safety and welfare|Congressional oversight|Crime and law enforcement|Crime prevention|Crime victims|Crimes against children|Elementary and secondary education|Government studies and investigations|Homelessness and emergency shelter|Law enforcement administration and funding|Public participation and lobbying|School administration|Sex offenses|Social work, volunteer service, charitable organizations|Tax-exempt organizations|Wages and earnings
Black, Diane	0	Employee benefits and pensions|Health care costs and insurance|Income tax credits|Labor-management relations|Taxation
Braley, Bruce L.	0	Higher education|Income tax deductions|Student aid and college costs|Taxation
Bucshon, Larry	1	Administrative law and regulatory procedures|Department of Transportation|Medical tests and diagnostic methods|Motor carriers|Transportation and public works|Transportation employees|Transportation safety and security
Connolly, Gerald E.	1	Congressional tributes|Federal Bureau of Investigation (FBI)|Government buildings, facilities, and property|Government operations and politics|Virginia
DeLauro, Rosa L.	0	Civil rights and liberties, minority issues|Congressional tributes|Federal district courts|Judges|Lawyers and legal services|New York City|New York State|State and local government operations
McNerney, Jerry	0	Armed forces and national security|Disability and paralysis|Public contracts and procurement|Small business|Veterans' education, employment, rehabilitation
Miller, Jeff	0	Alabama|Congressional oversight|Economic performance and conditions|Fishes|Florida|Government studies and investigations|Gulf of Mexico|Intergovernmental relations|Louisiana|Marine and coastal resources, fisheries|Mississippi|Public lands and natural resources|State and local government operations|Texas
Velazquez, Nydia M.	0	Administrative law and regulatory procedures|Banking and financial institutions regulation|Business investment and capital|Business records|Finance and financial sector|Financial services and investments|Licensing and registrations|Securities|Securities and Exchange Commission (SEC)
Cooper, Jim	0	Appropriations|Budget process|Congress|Government employee pay, benefits, personnel management|Legislative rules and procedure|Members of Congress
Norton, Eleanor Holmes	0	Appropriations|District of Columbia|Government operations and politics|State and local finance|State and local government operations
Ruppersberger, C. A. Dutch	0	Child care and development|Employee benefits and pensions|Income tax credits|Income tax exclusion|Taxation|Teaching, teachers, curricula
Lucas, Frank D.	0	Administrative law and regulatory procedures|Aging|Agricultural marketing and promotion|Agriculture and food|Alternative treatments|Caribbean area|Child health|Congressional oversight|Department of Agriculture|Disability assistance|Drug, alcohol, tobacco use|Elementary and secondary education|Employee hiring|Employment and training programs|Food assistance and relief|Food industry and services|Food supply, safety, and labeling|Fraud offenses and financial crimes|Fruit and vegetables|Gambling|Government information and archives|Government studies and investigations|Health promotion and preventive care|Immigration status and procedures|Indian social and development programs|Intergovernmental relations|Marketing and advertising|Meat|Northern Mariana Islands|Nutrition and diet|Physical fitness and lifestyle|Poverty and welfare assistance|Public contracts and procurement|Public utilities and utility rates|Public-private cooperation|Puerto Rico|Religion|Retail and wholesale trades|Seafood|State and local government operations|Telephone and wireless communication|Vocational and technical education|Wages and earnings
Thompson, Mike	0	Armed forces and national security|Congressional oversight|Intelligence activities, surveillance, classified information|Judicial procedure and administration|Specialized courts
Kingston, Jack	0	Comprehensive health care|Congressional officers and employees|Executive Office of the President|Federal officials|Government employee pay, benefits, personnel management|Health|Health care costs and insurance|Health care coverage and access|Members of Congress|Presidents and presidential powers
Crawford, Eric A. "Rick"	0	Animals|Aquaculture|Fishes|Wildlife conservation and habitat protection
Brooks, Susan W.	0	Armed forces and national security|Cemeteries and funerals|Criminal investigation, prosecution, interrogation|Michigan|Violent crime|Virginia
Clarke, Yvette D.	0	Computer security and identity theft|Department of Homeland Security|Emergency management|Government employee pay, benefits, personnel management|Homeland security|Public contracts and procurement
Conyers, John, Jr.	0	Agriculture and food|American Samoa|Caribbean area|Food assistance and relief|Poverty and welfare assistance|Puerto Rico|U.S. territories and protectorates
Young, Don	0	Alaska Natives and Hawaiians|Animals|Birds|Indian lands and resources rights|Wildlife conservation and habitat protection
Crawford, Eric A. "Rick"	0	Administrative law and regulatory procedures|Agricultural conservation and pollution|Environmental Protection Agency (EPA)|Environmental protection|Environmental regulatory procedures|Oil and gas|Water quality
Young, Don	1	Alaska|Birds|Indian lands and resources rights|Native Americans|Parks, recreation areas, trails
Carter, John R.	0	Armed forces and national security|Crime victims|Department of Defense|Government employee pay, benefits, personnel management|Mental health|Military facilities and property|Military medicine|Military operations and strategy|Military personnel and dependents|Military procurement, research, weapons development|Terrorism|Texas|Violent crime
Thompson, Glenn	0	Allied health services|Congressional oversight|Fraud offenses and financial crimes|Health|Health care costs and insurance|Health personnel|Health technology, devices, supplies|Licensing and registrations|Medicare
